Dosage;p-value;Cliff's Delta;Cohen's D
Low;0.8367832643347133;0.0701298701298701;-0.0979606513708531
High;0.0555188896222075;0.1075268817204301;0.5501819147993623
High;0.0003599928001439;0.5398475398475399;0.87764710812871
Unknown;0.0961180776384472;0.26036866359447;0.6966556981504386
Unknown;0.9306122448979592;0.0;0.1382535063055415
High;0.0075198496030079;0.5209235209235209;0.777182827697181
Unknown;0.0459990800183996;0.4710144927536231;0.8640798710193623
High;0.5174296514069718;-0.1903846153846153;-0.2388919962841291
High;0.2665946681066378;0.0113636363636363;-0.29352029391336
Low;0.6817063658726825;0.1471471471471471;0.1274509126056806
Unknown;0.0137197256054878;-0.508641975308642;-0.6851869276158399
High;3.999920001599968e-05;0.9466666666666668;1.2392323677917174
Low;0.0008799824003519;0.6856060606060606;1.0259471499055208
High;0.3479930401391972;0.1720679012345679;0.2866140978823515
High;3.999920001599968e-05;-0.7380952380952381;-2.262521223115184
High;3.999920001599968e-05;-0.8935064935064935;-2.443793888678392
Unknown;0.501429971400572;-0.0078125;-0.2495075074278335
High;0.3017139657206856;0.1716417910447761;0.3910509714104127
High;0.3472730545389092;-0.2733333333333333;-0.2784181031371243
Medium;0.0235595288094238;-0.5882352941176471;-0.7466914521027292
High;0.9622607547849042;-0.1224489795918367;-0.0541058825860118
High;0.6522669546609068;0.12;0.1417564797916574
Unknown;0.4674706505869883;0.1267441860465116;0.2321761568794007
Unknown;0.0046799064018719;0.4315726290516206;0.7953782975783028
Unknown;0.0053598928021439;-0.5619047619047619;-0.7711351644035254
Unknown;7.999840003199936e-05;0.7944444444444444;1.2005621605475982
Unknown;0.4070318593628127;0.0874074074074074;0.2832214793676986
Unknown;0.0320393592128157;0.4516594516594516;0.7497453591985407
High;0.2045559088818223;0.2324929971988795;0.3452712226571158
High;0.0412791744165116;-0.2175710594315245;-0.5786139721512601
Low;0.7230655386892262;0.0884353741496598;0.1639331092833748
Medium;0.0011599768004639;0.5590361445783133;0.8573849365739037
Unknown;0.1528769424611507;-0.3653395784543325;-0.5882851736582363
Medium;0.0938381232375352;0.2699175824175824;0.4486666675489488
Unknown;0.0051198976020479;0.2704545454545454;1.0221759718968393
Control;0.4598708025839483;-0.5142857142857142;-0.2668062041812992
High;0.0001199976000479;0.8666666666666667;1.4918924511978338
Unknown;0.0002799944001119;0.6543456543456544;1.0593370766043635
Low;3.999920001599968e-05;0.9130009775171064;1.0835523461002623
Control;0.2037159256814863;0.1485507246376811;-0.718854435568181
Unknown;0.0138397232055358;-0.6054421768707483;-1.2718774373450932
High;0.3035939281214376;0.209280303030303;0.3261934421429708
High;0.0007599848003039;-0.5769230769230769;-1.081747558704558
Unknown;0.0103597928041439;-0.677938808373591;-1.0746946457025173
Medium;0.0243995120097598;0.4692982456140351;0.7614913017996972
High;0.0006799864002719;-0.6286549707602339;-1.2705469427188585
High;0.0045599088018239;0.5497658079625293;0.7994087529753383
Unknown;1.0;-0.0158730158730158;-0.0348700286015575
